RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2595,15787318,Holmwood,537,Germany,Female,47,6,103163.35,1,1,0,16259.64,1
2267,15629323,Kelechi,617,Germany,Female,37,4,116471.43,2,1,0,175324.74,1
7835,15797165,Bergamaschi,703,France,Male,56,9,0.0,1,0,0,85547.33,1
7181,15632789,Maclean,794,France,Male,30,8,0.0,2,1,1,24113.91,0
777,15712551,Shen,622,Germany,Female,58,7,116922.25,1,1,0,120415.61,1
2773,15680736,Milne,597,Germany,Female,72,6,124978.19,2,1,1,7144.46,0
8920,15794323,Buckley,673,France,Male,32,8,121240.76,1,1,0,116969.73,0
8604,15702541,Fraser,551,France,Female,59,2,166968.28,1,1,0,159483.76,1
2420,15722765,Owen,580,Spain,Female,57,0,136820.99,1,0,1,108528.74,0
2631,15600879,Parsons,554,Germany,Female,36,3,157780.93,2,1,0,6089.13,0
9823,15781298,Hughes,808,Germany,Male,39,3,124216.93,1,0,1,171442.36,0
9189,15778192,Nkemdilim,628,Spain,Male,28,4,0.0,2,1,1,176750.81,0
9224,15623489,Tu,543,France,Female,67,0,128843.67,1,1,1,134612.48,0
7726,15631756,Tuan,482,France,Female,35,5,147813.05,2,0,0,109029.72,0
4978,15795881,Alexander,776,Spain,Male,35,8,106365.29,1,1,1,148527.56,0
9941,15791972,Bergamaschi,748,France,Female,20,7,0.0,2,0,0,10792.42,0
608,15629117,Harper,584,France,Male,28,10,0.0,2,1,0,19834.32,0
9828,15807312,Hsia,602,Spain,Male,33,5,0.0,2,0,1,64038.34,0
6361,15661591,Panicucci,413,Germany,Male,39,1,130969.77,2,1,1,158891.79,0
3141,15780572,Mansom,653,Spain,Male,30,4,0.0,2,1,0,120736.04,0
4360,15605425,Chia,545,Germany,Female,44,2,127536.44,1,1,0,108398.63,0
211,15752047,Trevisano,689,Germany,Male,33,2,161814.64,2,1,0,169381.9,0
443,15672145,Swift,534,France,Female,34,7,121551.58,2,1,1,70179.0,0
4325,15577970,Alexeeva,489,France,Male,34,5,0.0,1,0,0,43540.59,0
5900,15793901,Capon,639,France,Female,27,2,0.0,2,0,0,125244.18,0
3804,15651264,Yobanna,850,Germany,Male,51,4,124425.99,1,0,0,118545.49,1
4087,15764294,Ifeatu,759,Germany,Male,31,4,98899.91,1,1,1,47832.82,0
5033,15750569,Iweobiegbunam,684,Germany,Female,46,3,102955.14,2,1,0,154137.33,0
4902,15575935,Baxter,673,France,Male,59,0,178058.06,2,0,1,21063.71,1
2864,15659175,Severson,755,France,Female,43,9,0.0,2,1,0,18066.69,0
7164,15649379,Somayina,850,France,Female,46,3,0.0,2,1,1,187980.21,0
1937,15810457,Miller,728,Germany,Female,33,9,150412.14,2,1,0,170764.08,0
8023,15665180,Vasiliev,616,France,Female,31,3,136789.14,1,1,0,59346.4,1
993,15724563,Hawkins,752,Germany,Female,42,3,65046.08,2,0,1,140139.28,0
9693,15693690,Iweobiegbunam,574,Spain,Male,52,7,115532.52,1,1,0,196257.67,0
5668,15719017,Donaldson,672,France,Female,34,8,0.0,2,1,1,16245.25,0
2149,15811842,Artemyeva,630,Spain,Male,26,7,0.0,2,1,1,6656.64,0
9256,15622033,Rapuluchukwu,847,Germany,Female,41,3,101543.51,4,1,0,16025.17,1
2476,15661219,Trentino,627,France,Male,32,10,0.0,2,1,0,103287.62,0
3679,15609458,Vincent,797,France,Male,30,10,69413.44,1,1,1,74637.57,0
1301,15724620,Dodds,538,France,Male,37,1,134752.08,1,1,0,162511.55,0
2379,15606267,Wilson,622,France,Female,38,4,98640.74,1,1,1,110457.99,0
8117,15777901,Lindell,640,Germany,Female,43,9,94752.49,1,1,0,184006.36,1
5633,15591091,Goering,644,France,Male,44,5,73348.56,1,1,0,157166.79,1
6826,15615477,Ignatyeva,529,Spain,Female,44,1,0.0,2,0,0,14161.3,0
9720,15724321,Baresi,516,Germany,Female,47,9,128298.74,1,0,0,149614.17,1
5018,15777599,Esposito,746,Germany,Male,34,6,141806.0,2,1,1,183494.87,0
575,15644753,Hung,848,Spain,Male,40,3,110929.96,1,1,1,30876.84,0
7452,15673907,Alexander,659,France,Male,20,8,0.0,2,0,0,112572.02,0
111,15803526,Eremenko,685,Germany,Male,30,3,90536.81,1,0,1,63082.88,0
3996,15633666,Efremov,701,Spain,Female,33,7,123870.07,1,1,0,97794.71,0
6536,15776985,Kung,652,France,Female,36,6,112518.71,2,0,1,110421.31,0
4095,15760880,Edman,513,France,Male,29,10,0.0,2,0,1,25514.77,0
633,15718673,Mirams,839,Spain,Female,33,10,75592.43,1,1,0,62674.42,0
3364,15681924,Ekwueme,747,Germany,Male,38,2,129728.6,1,1,0,89289.54,0
3439,15722404,Carpenter,445,France,Female,30,3,0.0,2,1,1,127939.19,0
2813,15581620,Franklin,597,France,Male,28,2,0.0,3,1,1,78707.97,0
2720,15809178,Pan,569,Germany,Female,42,9,146100.75,1,1,0,32574.01,1
204,15727868,Onuora,711,France,Female,38,2,129022.06,2,1,1,14374.86,1
6753,15605424,Oluchukwu,624,Spain,Male,38,7,123906.55,1,1,0,135096.78,0
6416,15769516,Shcherbakov,674,France,Female,42,9,0.0,2,1,0,4292.72,0
3090,15662067,Summers,743,France,Male,40,8,68155.59,1,1,0,94876.65,0
1789,15725355,Morey,439,France,Female,43,8,0.0,1,0,1,104889.3,0
7968,15636812,Rose,583,France,Male,40,9,112701.04,1,0,0,29213.63,0
2394,15657342,Dawson,850,Germany,Male,28,4,147972.19,1,1,0,60708.72,1
921,15797748,Lu,729,France,Male,44,5,0.0,2,0,1,9200.54,0
2683,15732102,Darling,656,Germany,Female,27,3,150905.03,2,1,0,16998.72,0
4080,15694601,Ankudinov,583,France,Female,31,4,158978.79,1,1,0,12538.92,0
3349,15572291,Kao,825,France,Male,40,6,132308.22,1,0,0,117122.5,0
8316,15781347,Okagbue,600,France,Female,41,1,0.0,2,1,1,91193.65,0
7786,15750547,Bair,738,France,Male,26,9,0.0,2,1,1,48644.94,0
1244,15593331,Sidorov,693,Germany,Male,25,6,146580.69,1,0,1,14633.35,0
82,15663706,Leonard,777,France,Female,32,2,0.0,1,1,0,136458.19,1
9711,15624677,Marquez,543,Germany,Female,37,3,122304.65,2,0,0,33998.7,0
1048,15793949,Cheng,726,France,Female,48,4,0.0,1,1,0,114020.06,1
832,15726234,Trentini,708,Spain,Female,41,5,0.0,1,0,1,157003.99,0
8312,15589698,De Luca,555,Germany,Male,42,6,107104.5,1,1,1,41304.44,1
5259,15627002,Taylor,728,France,Male,38,1,115934.74,1,1,1,139059.05,0
9760,15790093,Aguirre,627,France,Female,27,2,0.0,2,1,0,125451.01,0
6302,15683183,Volkova,766,Germany,Female,45,6,97652.96,1,1,0,127332.33,0
1044,15570417,Chien,579,France,Male,35,1,0.0,2,1,0,4460.2,0
17,15737452,Romeo,653,Germany,Male,58,1,132602.88,1,1,0,5097.67,1
8773,15592123,Buccho,768,France,Male,30,6,0.0,2,1,1,199454.37,0
9430,15577913,Oliver,651,France,Female,32,8,144581.96,1,1,1,87609.5,0
7569,15809909,Fan,422,Spain,Female,54,4,0.0,2,1,1,7166.71,0
4506,15628583,Iweobiegbunam,709,France,Female,30,5,0.0,2,0,1,161388.22,0
7264,15622729,Sun,649,France,Female,46,2,0.0,2,1,1,66602.7,0
5552,15800251,Elder,583,Germany,Female,26,10,72835.56,2,1,0,96792.15,0
5123,15655632,MacDonald,655,France,Male,27,2,131691.33,1,1,0,49480.66,0
3689,15662578,Dettmann,679,Germany,Male,35,1,110245.13,1,1,1,178291.09,0
3516,15665340,Trevisano,584,Spain,Female,37,8,0.0,2,0,1,100835.19,0
6693,15677087,Green,662,France,Female,39,5,138106.75,1,0,0,19596.73,0
4730,15788556,Trouette,683,France,Female,42,4,148283.94,1,1,1,44692.63,1
5042,15619238,Allan,567,Spain,Male,29,8,0.0,2,1,0,156125.72,0
3440,15662063,McIver,746,France,Male,36,7,142400.77,1,1,1,193438.69,0
3457,15789974,Enemuo,713,France,Male,33,6,94598.48,1,0,0,197519.66,1
473,15635367,Muir,774,France,Male,26,2,93844.69,1,1,0,28415.36,0
5872,15709920,Burke,479,France,Female,33,2,208165.53,1,0,0,50774.81,1
8900,15677939,Ch'eng,584,France,Female,41,3,0.0,2,1,1,160095.48,0
2414,15604073,Bibi,815,Germany,Female,25,8,135161.67,1,1,1,136071.05,0
3586,15741745,Lane,757,France,Male,28,7,120911.75,2,1,1,131249.46,0
2576,15592736,Lucchese,551,Germany,Male,54,5,102994.04,1,1,0,176680.16,1
1055,15743016,MacDonald,602,Spain,Female,22,7,141604.76,1,1,0,30379.6,0
2463,15704442,Fleming,672,France,Female,53,9,169406.33,4,1,1,147311.47,1
3298,15594041,Fanucci,592,Spain,Female,41,2,138734.94,1,1,0,90020.74,0
2942,15792008,Zetticci,555,Spain,Female,26,9,0.0,2,0,1,158918.03,0
6029,15673439,Sun,646,Spain,Female,50,5,142644.64,2,1,1,142208.5,1
7076,15768295,Warner,778,France,Female,34,7,109564.1,1,0,1,113046.81,0
1193,15589572,Otutodilichukwu,785,Spain,Female,61,4,129855.72,2,1,0,170214.82,1
4350,15623107,Chukwumaobim,686,Spain,Male,45,3,74274.87,3,1,0,64907.48,1
6228,15636016,Wreford,588,France,Female,34,3,120777.88,1,1,1,131729.52,0
7157,15650313,Okonkwo,632,Germany,Male,65,6,129472.33,1,1,1,85179.48,0
6813,15605059,Mackie,576,Germany,Male,63,3,148843.56,1,1,0,69414.13,1
1036,15652955,Price,678,Spain,Male,30,0,0.0,1,1,0,35113.08,0
830,15639788,Yuan,577,France,Female,39,10,0.0,2,1,0,10553.31,0
7713,15765048,Watt,545,France,Male,30,3,0.0,2,1,0,170307.43,0
4501,15697318,Ifeatu,771,Germany,Male,32,9,77487.2,1,0,0,33143.04,0
6786,15640266,Windsor,621,Spain,Male,41,5,104631.67,1,1,1,95551.22,0
7528,15611409,Sun,676,Spain,Male,35,0,0.0,2,0,0,139911.58,0
3476,15770554,Fraser,769,France,Male,31,4,61297.05,2,1,1,7118.02,0
2568,15635240,Onuoha,553,France,Male,42,1,0.0,2,0,0,23822.04,0
1560,15671032,He,760,Germany,Male,42,0,77992.97,2,1,1,97906.38,0
358,15661629,Ricci,522,Spain,Male,34,9,126436.29,1,1,0,174248.52,1
6939,15698324,Azikiwe,725,France,Female,33,4,0.0,1,1,1,67879.8,0
6633,15779915,O'Loghlin,694,Spain,Male,31,5,0.0,1,1,0,35593.18,0
7279,15591360,Udinesi,642,France,Female,33,4,84607.34,2,0,1,60059.47,0
4107,15741092,Ingram,671,Spain,Male,34,10,153360.02,1,1,0,140509.86,0
2878,15617866,Calabrese,657,Spain,Male,67,5,119785.47,2,1,1,107534.32,0
3166,15581282,Lucchese,651,France,Female,39,6,0.0,1,1,0,24176.44,0
2966,15654574,Onyekachi,499,Germany,Male,36,5,131142.53,2,1,0,174918.46,0
6800,15692575,Kerr,760,France,Male,38,6,162888.73,1,1,0,91098.76,1
467,15663252,Olisanugo,850,Spain,Female,32,9,0.0,2,1,1,18924.92,0
7285,15706464,White,667,Spain,Male,35,4,97585.32,2,0,0,57213.46,0
6846,15734085,Crocker,465,Germany,Male,24,5,117154.9,1,1,1,127744.02,0
9142,15756277,Wilson,850,Germany,Female,43,8,92244.83,2,1,0,54949.73,0
9438,15804864,Chu,670,France,Female,27,5,79336.61,1,1,1,26170.08,0
5389,15669664,Thompson,574,Germany,Male,54,1,99774.5,1,0,0,4896.11,1
7757,15606232,Holloway,621,Spain,Female,36,7,116338.68,1,1,1,155743.48,0
2228,15744368,Sun,633,Spain,Male,58,6,98308.51,1,1,1,132034.13,0
1568,15683124,Evans,713,France,Male,53,6,115029.4,1,0,0,191521.32,1
9862,15798341,Victor,544,France,Male,38,8,0.0,1,1,1,98208.62,0
9243,15630704,Haworth,612,Germany,Male,32,9,106520.73,2,1,0,177092.16,0
8171,15641366,Y?an,599,Germany,Male,61,1,124737.96,1,0,1,90389.61,1
3053,15605327,Namatjira,607,France,Male,35,2,0.0,2,1,1,114190.3,0
4225,15735270,Ruggiero,767,Spain,Male,47,2,0.0,1,1,0,48161.18,1
8198,15741180,Eddy,617,France,Male,54,6,102141.9,1,1,1,45325.26,0
8592,15611635,Chu,678,Spain,Female,39,6,0.0,1,0,1,185366.56,0
3694,15722246,Omeokachie,742,France,Female,60,4,0.0,1,1,1,13161.66,1
5760,15674620,Dilibe,679,Germany,Female,37,8,77373.87,2,0,1,174873.09,0
760,15625944,Buccho,664,France,Male,58,5,98668.18,1,1,1,60887.58,0
7315,15686670,Duke,588,France,Female,36,2,0.0,2,1,0,92536.0,1
3729,15806210,Bateman,675,Spain,Male,66,5,115654.47,2,1,1,131970.86,0
6406,15760749,Vinogradov,509,Spain,Male,41,7,126683.8,1,0,1,114775.53,0
6549,15627848,Tsui,683,France,Male,38,7,109346.13,2,1,0,102665.92,0
7380,15607746,Belstead,573,France,Female,36,1,0.0,1,1,1,56905.38,0
6037,15687218,West,674,France,Female,27,4,79144.34,1,0,1,50743.83,0
3885,15735788,Chiagoziem,709,France,Male,31,6,0.0,2,1,1,71009.84,0
8410,15590011,Hughes,749,Spain,Male,38,9,129378.32,1,1,1,13549.34,0
1553,15718779,Clark,780,France,Male,34,1,0.0,1,1,1,64804.04,0
5066,15775709,Nucci,832,France,Female,27,10,98590.25,1,1,0,30912.89,0
9303,15752534,Mironov,744,France,Male,36,10,0.0,2,1,1,182867.84,0
9613,15794297,McKay,776,France,Male,36,1,0.0,2,1,0,53477.76,0
9825,15658980,Matthews,711,Germany,Male,26,9,128793.63,1,1,0,19262.05,0
2300,15763171,Hu,650,Germany,Female,25,2,114330.95,1,1,1,25325.07,0
7870,15693771,Y?an,651,Spain,Female,45,8,95922.9,1,1,0,84782.42,1
9556,15655360,Chikelu,782,Germany,Female,72,5,148666.99,1,1,0,2605.65,1
5623,15766649,Vincent,670,France,Male,38,10,89416.99,1,0,0,144275.39,0
1876,15763055,Onuchukwu,572,Spain,Male,31,5,98108.79,1,0,1,119996.95,0
3924,15595047,Murray,764,France,Male,41,7,0.0,2,0,0,134878.34,0
3672,15616666,Artemova,646,Germany,Female,52,6,111739.4,2,0,1,68367.18,0
6917,15588235,Vasilieva,654,France,Female,24,8,145081.73,1,1,1,130075.07,0
8680,15753092,He,791,Germany,Male,35,5,129828.58,1,1,1,181918.26,1
1043,15593969,Abramovich,630,Spain,Female,39,7,135483.17,1,1,0,140881.2,1
1007,15739189,Johnson,561,Spain,Female,33,6,0.0,2,1,0,45261.47,0
1597,15765520,Stevenson,769,Germany,Male,27,7,188614.07,1,1,0,171344.09,0
673,15721024,Wickens,642,France,Male,26,0,0.0,1,0,0,47472.68,0
8107,15764892,Spinelli,590,Spain,Female,51,10,84474.62,2,1,1,190937.09,0
4692,15758050,Madukwe,622,Spain,Male,37,4,0.0,2,1,0,4459.5,0
8984,15783025,Piazza,723,Germany,Male,37,3,94661.53,2,1,0,121239.65,0
2469,15742210,Ugochukwu,700,France,Male,38,9,65962.63,1,1,1,100950.48,0
5616,15775339,Lori,520,France,Female,29,8,95947.76,1,1,0,4696.44,0
6759,15624975,Angelo,693,Spain,Male,28,1,145118.83,1,0,1,77742.38,0
4052,15725639,Ignatyev,793,France,Female,63,9,116270.72,1,1,1,184243.25,0
2641,15622117,Fries,625,Spain,Female,31,8,0.0,2,1,0,151843.54,0
1991,15775803,Cawker,841,Spain,Male,41,1,0.0,2,0,1,193093.77,0
6972,15658240,Parry,554,France,Female,44,9,135814.7,2,0,0,115091.38,0
4755,15595592,Lai,708,France,Female,59,2,0.0,1,1,0,179673.11,1
1725,15612627,Ozuluonye,627,Germany,Male,29,5,139541.58,2,1,0,80607.33,0
8334,15743709,Toomey,683,France,Male,30,4,66190.33,1,1,1,115186.97,0
7559,15642098,Cox,622,Spain,Female,36,0,108960.0,2,1,0,111180.3,1
7245,15670029,Marcelo,445,France,Female,33,7,0.0,2,1,0,122625.68,0
6614,15679991,Kennedy,524,France,Female,28,7,0.0,2,0,1,147100.72,0
698,15620204,Walker,543,Germany,Female,57,1,106138.33,2,1,1,120657.32,1
9878,15572182,Onwuamaeze,505,Germany,Female,33,3,106506.77,3,1,0,45445.78,1
4528,15593900,Belousov,705,France,Male,38,1,189443.72,1,0,1,106648.58,0
2899,15624510,Tien,696,France,Male,52,6,139781.06,1,1,0,27445.4,1
9462,15728605,Hung,697,France,Male,40,4,0.0,2,0,1,26543.28,0
2613,15588446,Udinesi,550,Spain,Male,34,3,0.0,2,0,0,131281.28,0
6031,15581388,Y?an,487,Spain,Male,33,8,145729.71,1,1,0,41365.85,0
984,15807008,McGregor,614,Germany,Female,35,6,128100.28,1,0,0,69454.24,1
9876,15747130,Tsao,521,France,Male,39,7,0.0,2,0,1,653.58,0
2949,15694395,Ts'ui,620,France,Female,29,1,138740.24,2,0,0,154700.61,0
4758,15583278,Greece,743,Spain,Female,36,8,92716.96,1,1,1,33693.78,0
9395,15615753,Upchurch,597,Germany,Female,35,8,131101.04,1,1,1,192852.67,0
3156,15794493,Chimaijem,641,Spain,Male,32,7,0.0,2,1,1,24267.28,0
4656,15716041,Chinomso,622,Spain,Male,39,9,0.0,2,0,1,100862.36,0
2915,15733883,Ward,604,France,Male,28,7,0.0,2,0,0,58595.64,0
8668,15658987,Kane,557,France,Female,46,4,96173.17,2,1,1,116378.31,0
3104,15766609,Jowers,655,France,Female,47,10,0.0,2,1,0,167778.62,0
4536,15635034,Aldrich,727,Germany,Male,37,9,101191.83,1,1,1,34551.35,1
1398,15754796,Byrne,487,Germany,Female,46,4,135070.58,2,1,1,44244.49,1
3719,15707551,Hutcheon,568,France,Male,30,8,73054.37,2,1,1,27012.0,0
9800,15722731,Manna,653,France,Male,46,0,119556.1,1,1,0,78250.13,1
2680,15725698,Panicucci,520,Spain,Female,35,4,115680.81,1,1,1,90280.7,0
8444,15567897,Chiazagomekpere,619,Germany,Male,23,5,132725.1,1,1,1,143913.33,0
191,15726931,Onwumelu,715,France,Female,41,8,56214.85,2,0,0,92982.61,1
642,15580684,Feng,706,France,Female,29,5,112564.62,1,1,0,42334.38,0
6349,15707505,Taylor,699,Spain,Male,31,8,125927.51,2,1,0,147661.47,0
5457,15755225,Ryan,659,Germany,Male,34,9,134464.58,2,1,0,178833.34,0
5093,15596303,White,688,France,Female,39,0,0.0,2,1,0,53222.15,1
6087,15735025,Clark,535,Spain,Male,37,3,175534.78,2,1,1,9241.52,0
8798,15630466,Maclean,797,France,Male,45,8,0.0,1,0,0,125110.02,0
1490,15617705,Ozioma,609,France,Female,39,8,141675.23,1,0,1,175664.25,0
242,15651001,Tsao,725,Germany,Female,39,5,116803.8,1,1,0,124052.97,0
1084,15692583,Udobata,678,France,Female,32,5,0.0,2,1,0,90284.47,0
4331,15666652,Anayolisa,781,France,Female,19,3,0.0,2,1,1,124297.32,0
5230,15793585,Anderson,675,France,Male,35,8,0.0,2,1,1,56642.97,0
520,15745417,Knipe,707,France,Male,58,6,89685.92,1,0,1,126471.13,0
2279,15582960,Short,473,France,Female,33,5,125827.43,1,0,1,145698.73,0
3452,15700864,Fiorentini,607,France,Female,21,0,0.0,2,1,0,116106.52,0
6227,15792305,Mountgarrett,762,Germany,Male,46,6,123571.77,3,0,1,57014.17,1
4792,15746461,Taylor,709,Spain,Male,35,2,0.0,2,1,0,104982.39,0
8150,15585106,Calabresi,492,Germany,Female,38,8,57068.43,2,1,0,188974.81,0
1098,15604295,Wei,543,France,Male,36,6,0.0,2,1,0,176728.28,0
4417,15743893,Alexeyeva,471,France,Male,42,3,164951.56,1,1,0,190531.77,0
3175,15734312,Kang,577,Spain,Male,43,6,0.0,2,1,1,149457.81,0
4623,15703614,Hutchinson,564,Spain,Male,48,5,132876.23,1,1,0,79259.77,0
4273,15600708,Calabresi,640,Spain,Female,34,3,77826.8,1,1,1,168544.85,0
5591,15681439,Tsou,775,Germany,Male,25,10,60205.2,2,1,0,14073.11,0
5209,15664737,Lei,779,Spain,Female,38,7,0.0,2,1,1,138542.87,0
22,15597945,Dellucci,636,Spain,Female,32,8,0.0,2,1,0,138555.46,0
2280,15590730,Hunt,745,Spain,Male,34,9,0.0,2,1,0,50046.25,0
3968,15786643,Tsao,602,France,Male,32,10,0.0,2,1,1,116052.92,0
1935,15584930,Grimmett,726,Germany,Male,30,5,111375.32,2,1,0,2704.09,0
2994,15709441,Cocci,745,Spain,Female,59,8,0.0,1,1,1,36124.98,0
5761,15785350,Austin,528,Spain,Male,23,7,104744.89,1,1,0,170262.97,0
4287,15694404,Eberegbulam,781,France,Female,42,3,156555.54,1,1,1,175674.01,0
9663,15660611,Gallo,748,Spain,Male,39,3,0.0,2,1,1,123998.52,0
1997,15755678,Kovalyov,534,France,Male,62,2,0.0,2,0,0,42763.12,1
9678,15566531,Iloerika,724,Germany,Male,33,4,88046.88,1,0,1,186942.49,1
9257,15758451,Azuka,765,Germany,Male,37,7,102708.77,1,1,0,9087.81,0
4422,15698758,Onwuamaegbu,630,Spain,Female,31,1,0.0,2,1,1,169802.73,0
8822,15619953,Efremov,662,Spain,Female,42,6,105021.28,1,1,0,48242.38,0
3923,15614491,Lockyer,539,France,Male,39,3,139153.68,2,1,0,147662.33,0
6929,15804853,McVey,781,France,Female,48,0,57098.96,1,1,0,85644.06,1
2789,15726589,Matveyev,540,Germany,Male,39,1,82531.11,1,1,0,114092.52,0
9523,15664504,Beede,418,France,Male,35,7,0.0,2,1,1,88878.15,0
8790,15619116,Wallace,493,France,Female,36,2,0.0,2,0,1,99770.3,0
6602,15655213,Udinese,591,Germany,Female,51,8,132508.3,1,1,1,161304.68,1
2658,15737782,Brazenor,562,France,Male,29,9,0.0,1,1,1,25858.68,0
8949,15662501,Ebelechukwu,583,France,Male,48,3,91246.53,1,1,0,60017.46,1
1668,15718247,Hayden,606,Spain,Female,46,8,0.0,2,1,1,183717.94,0
1097,15813168,Maslova,756,Germany,Female,39,3,100717.85,3,1,1,73406.04,1
574,15607312,Ch'ang,648,Spain,Female,49,10,0.0,2,1,1,159835.78,1
6743,15783463,Read,678,France,Female,26,1,0.0,2,1,0,45443.68,0
6388,15810807,Alekseeva,513,France,Female,43,9,0.0,2,1,0,152499.8,0
947,15745324,Milani,599,Spain,Female,39,4,0.0,1,1,0,194273.2,1
7915,15777179,Ellis,687,France,Male,35,9,0.0,2,0,1,73133.82,0
5688,15691840,Fraser,505,Germany,Female,37,6,159863.9,2,0,1,125307.87,0
6598,15637774,Fraser,558,France,Male,32,5,73494.21,1,0,0,136301.1,0
4561,15694518,Kodilinyechukwu,624,Spain,Female,36,0,0.0,2,1,0,111605.9,0
2307,15602034,Kolesnikov,697,France,Female,34,2,126558.92,1,1,0,73334.43,0
4210,15729201,Harewood,682,France,Male,55,9,0.0,1,1,0,153356.8,1
4069,15704910,Rios,631,Spain,Male,23,3,0.0,2,1,0,13813.24,0
10000,15628319,Walker,792,France,Female,28,4,130142.79,1,1,0,38190.78,0
6184,15642726,Holmes,611,France,Male,53,3,83568.26,1,0,0,1235.49,0
2215,15684999,Ch'eng,850,France,Female,26,4,62610.96,2,0,1,179365.1,0
3030,15801247,Fan,605,Spain,Male,39,10,105317.73,2,1,0,138021.36,0
4954,15684516,Plascencia,629,Spain,Male,34,1,121151.05,1,0,0,119357.93,0
1320,15763612,T'an,756,Germany,Male,41,2,124439.49,2,0,1,47093.11,0
6920,15599084,Hopwood,782,France,Male,33,7,191523.09,1,1,1,167058.75,0
5523,15686696,Brown,817,France,Female,37,6,81070.34,2,1,0,80985.88,0
5669,15720919,Duggan,667,France,Male,42,7,0.0,1,0,1,108348.94,1
5308,15728706,Amaechi,534,France,Female,49,7,0.0,1,1,0,13566.48,1
7823,15761018,Tan,581,Germany,Male,50,2,143829.2,2,1,0,181224.24,1
8711,15683522,Kennedy,678,Germany,Female,37,2,113383.07,1,1,1,135123.96,0
4163,15673584,Bell,652,France,Female,74,5,0.0,2,1,1,937.15,0
7601,15762392,Ilyina,683,Spain,Male,30,1,113257.2,1,1,1,65035.02,0
4154,15664001,Riddle,695,Germany,Female,53,8,95231.91,1,0,0,70140.8,1
1686,15713826,Ferguson,613,Germany,Female,20,0,117356.19,1,0,0,113557.7,1
3243,15729908,Allan,411,France,Female,36,10,0.0,1,0,0,120694.35,0
2071,15750684,Jibunoh,719,France,Female,42,4,0.0,1,1,0,28465.86,1
3742,15635396,Thompson,738,Germany,Female,29,9,139106.19,1,1,0,141872.05,1
3526,15632551,Buccho,625,Germany,Male,31,4,77743.01,2,1,0,75335.68,0
3739,15813697,Onyekaozulu,498,Germany,Female,44,2,120702.67,2,1,1,98175.74,0
7831,15600173,Manna,595,France,Female,33,9,0.0,2,1,1,41447.86,0
8563,15647292,Peng,697,France,Male,63,7,148368.02,1,0,0,118862.08,1
3111,15707596,Chung,546,Germany,Female,74,8,114888.74,2,1,1,66732.63,1
7531,15711299,Wilson,711,Germany,Female,52,8,145262.54,1,0,1,131473.31,0
4988,15711254,Retana,452,France,Female,35,7,0.0,2,1,0,164241.67,0
2929,15581198,Jenkins,668,Germany,Female,39,0,122104.79,1,1,0,112946.67,1
8302,15766017,Brookman,615,Germany,Male,58,3,72309.3,1,1,1,85687.09,1
5225,15718216,Fleetwood-Smith,803,Spain,Male,43,3,0.0,1,1,0,72051.44,0
5076,15684921,Onuchukwu,792,Spain,Male,25,8,142862.21,1,1,1,130639.01,0
8953,15713975,Gibson,565,Germany,Female,47,10,139756.12,1,1,0,165849.49,1
9505,15591724,Liu,560,France,Female,44,5,143244.97,1,1,0,98661.27,0
7642,15667460,Moore,797,France,Male,31,9,0.0,2,1,1,24748.89,0
7289,15672637,Voronkov,571,France,Female,30,4,85755.86,1,1,0,145115.95,0
7797,15773949,Cherkasova,692,France,Female,36,3,0.0,2,1,1,8282.22,0
7942,15583755,McClemans,592,Germany,Male,33,2,156570.86,1,1,1,37140.2,0
5173,15813095,Nwebube,553,France,Male,37,2,0.0,2,1,0,33877.29,0
7459,15800049,Grigoryeva,728,Spain,Female,43,5,0.0,1,1,1,120088.17,0
5078,15731829,Simmons,616,France,Male,34,10,0.0,2,1,0,25662.27,0
7759,15684358,Kang,711,France,Male,41,3,0.0,2,1,1,193747.57,0
6167,15567431,Kodilinyechukwu,773,France,Male,64,2,145578.28,1,0,1,186172.85,0
6848,15809462,Polyakova,656,France,Male,30,3,0.0,2,0,1,17104.0,0
4887,15657468,Simmons,711,Germany,Female,53,5,123805.03,1,1,0,102428.51,0
7120,15636478,Williams,621,France,Male,31,7,136658.61,1,1,1,148689.13,0
2055,15730868,Marshall,747,France,Male,41,5,0.0,2,1,1,22750.17,0
7864,15659677,Beluchi,746,France,Male,47,8,142382.03,1,1,1,62086.62,0
754,15661526,Anderson,815,Germany,Male,37,2,110777.26,2,1,0,2383.59,0
9261,15649618,Tomlinson,799,Germany,Female,39,7,167395.6,2,0,1,139537.43,0
1444,15598751,Ingram,556,France,Female,43,6,0.0,3,0,0,125154.57,1
2471,15720838,Gallo,689,Spain,Female,31,3,139799.63,1,0,1,120663.57,0
2085,15668669,Benson,423,France,Female,36,5,97665.61,1,1,0,118372.55,1
8977,15796617,McGregor,720,France,Male,29,2,0.0,2,1,0,39925.52,0
8462,15758769,Coffey,625,France,Female,44,7,0.0,1,1,0,4791.8,0
7483,15750104,Chan,718,Germany,Male,43,5,132615.73,2,1,0,32999.1,0
9750,15767594,Azubuike,533,France,Female,35,8,0.0,2,1,1,187900.12,0
5041,15749727,Chukwufumnanya,829,Spain,Male,50,7,0.0,2,0,1,178458.86,0
6764,15754053,Chung,718,France,Female,67,7,0.0,3,1,1,82782.08,0
